week,beer,liters,temp_mean,rain_mm,week_of_year,month,year,time_index,hot_week,rainy_week
2023-06-05,Hoop Bleke Nelis,300.12,17.62857142857143,0.0,23,6,2023,80,0,0
2023-06-12,Hoop Bleke Nelis,353.15,20.614285714285717,0.4,24,6,2023,81,1,0
2023-06-19,Hoop Bleke Nelis,334.8,20.485714285714288,4.4,25,6,2023,82,1,0
2023-06-26,Hoop Bleke Nelis,309.68,17.428571428571427,14.7,26,6,2023,83,0,1
2023-07-03,Hoop Bleke Nelis,125.21000000000001,18.400000000000002,46.699999999999996,27,7,2023,84,0,1
2023-07-10,Hoop Bleke Nelis,225.03,18.914285714285715,11.6,28,7,2023,85,0,1
2023-07-17,Hoop Bleke Nelis,199.22,16.714285714285715,24.599999999999998,29,7,2023,86,0,1
2023-07-24,Hoop Bleke Nelis,118.41,17.071428571428573,33.8,30,7,2023,87,0,1
2023-07-31,Hoop Bleke Nelis,1026.17,16.2,61.599999999999994,31,7,2023,88,0,1
2023-08-07,Hoop Bleke Nelis,216.8,17.271428571428572,13.399999999999999,32,8,2023,89,0,1
2023-08-14,Hoop Bleke Nelis,279.4,19.099999999999998,4.6,33,8,2023,90,0,0
2023-08-21,Hoop Bleke Nelis,367.62,17.685714285714287,16.3,34,8,2023,91,0,1
2023-08-28,Hoop Bleke Nelis,442.82,15.671428571428573,23.599999999999998,35,8,2023,92,0,1
2023-09-04,Hoop Bleke Nelis,353.44,21.314285714285713,0.0,36,9,2023,93,1,0
2023-09-11,Hoop Bleke Nelis,245.87,17.9,12.3,37,9,2023,94,0,1
2023-09-18,Hoop Bleke Nelis,409.53,15.814285714285715,47.3,38,9,2023,95,0,1
2023-09-25,Hoop Bleke Nelis,345.89,16.74285714285714,1.9000000000000001,39,9,2023,96,0,0
2023-10-02,Hoop Bleke Nelis,1095.3,16.75714285714286,3.4,40,10,2023,97,0,0
2023-10-09,Hoop Bleke Nelis,238.21,14.985714285714286,63.0,41,10,2023,98,0,1
2023-10-16,Hoop Bleke Nelis,192.6,11.0,41.400000000000006,42,10,2023,99,0,1
2023-10-23,Hoop Bleke Nelis,437.81,10.385714285714286,49.8,43,10,2023,100,0,1
2023-10-30,Hoop Bleke Nelis,402.42,10.285714285714286,59.0,44,10,2023,101,0,1
2023-11-06,Hoop Bleke Nelis,67.06,8.4,33.800000000000004,45,11,2023,102,0,1
2023-11-13,Hoop Bleke Nelis,506.03,9.028571428571428,38.4,46,11,2023,103,0,1
2023-11-20,Hoop Bleke Nelis,485.26,7.642857142857143,9.399999999999999,47,11,2023,104,0,0
2023-11-27,Hoop Bleke Nelis,283.81,0.8714285714285716,31.0,48,11,2023,105,0,1
2023-12-04,Hoop Bleke Nelis,276.77,4.014285714285714,31.299999999999997,49,12,2023,106,0,1
2023-12-11,Hoop Bleke Nelis,1105.28,7.471428571428571,10.9,50,12,2023,107,0,1
2023-12-18,Hoop Bleke Nelis,318.3,9.271428571428572,50.0,51,12,2023,108,0,1
2023-12-25,Hoop Bleke Nelis,447.81999999999994,8.785714285714286,34.0,52,12,2023,109,0,1
2024-01-01,Hoop Bleke Nelis,169.08,6.142857142857143,41.3,1,1,2024,110,0,1
2024-01-08,Hoop Bleke Nelis,23.1,0.09999999999999996,4.3,2,1,2024,111,0,0
2024-01-15,Hoop Bleke Nelis,263.62,1.0285714285714287,7.8999999999999995,3,1,2024,112,0,0
2024-01-22,Hoop Bleke Nelis,245.45999999999998,7.085714285714286,19.2,4,1,2024,113,0,1
2024-01-29,Hoop Bleke Nelis,186.73000000000002,7.799999999999999,10.4,5,1,2024,114,0,1
2024-02-05,Hoop Bleke Nelis,96.63,7.6,45.099999999999994,6,2,2024,115,0,1
2024-02-12,Hoop Bleke Nelis,71.02,9.142857142857142,50.599999999999994,7,2,2024,116,0,1
2024-02-19,Hoop Bleke Nelis,152.8,7.228571428571429,28.9,8,2,2024,117,0,1
2024-02-26,Hoop Bleke Nelis,190.82,7.114285714285714,17.6,9,2,2024,118,0,1
2024-03-04,Hoop Bleke Nelis,329.62,6.428571428571429,0.8,10,3,2024,119,0,0
2024-03-11,Hoop Bleke Nelis,278.46999999999997,9.585714285714285,16.5,11,3,2024,120,0,1
2024-03-18,Hoop Bleke Nelis,276.95,8.828571428571427,17.4,12,3,2024,121,0,1
2024-03-25,Hoop Bleke Nelis,727.54,8.914285714285715,14.2,13,3,2024,122,0,1
2024-04-01,Hoop Bleke Nelis,141.12,12.185714285714285,32.0,14,4,2024,123,0,1
2024-04-08,Hoop Bleke Nelis,287.58,12.657142857142857,5.5,15,4,2024,124,0,0
2024-04-15,Hoop Bleke Nelis,103.69,7.171428571428571,49.7,16,4,2024,125,0,1
2024-04-22,Hoop Bleke Nelis,349.23,7.428571428571429,19.1,17,4,2024,126,0,1
2024-04-29,Hoop Bleke Nelis,468.76,13.942857142857141,26.7,18,4,2024,127,0,1
2024-05-06,Hoop Bleke Nelis,395.26,14.0,1.5,19,5,2024,128,0,0
2024-05-13,Hoop Bleke Nelis,186.46,16.9,22.3,20,5,2024,129,0,1
2024-05-20,Hoop Bleke Nelis,517.56,15.485714285714284,61.9,21,5,2024,130,0,1
2024-05-27,Hoop Bleke Nelis,406.39,14.4,48.6,22,5,2024,131,0,1
2024-06-03,Hoop Bleke Nelis,365.88,13.200000000000001,11.8,23,6,2024,132,0,1
2024-06-10,Hoop Bleke Nelis,270.2,12.814285714285713,59.599999999999994,24,6,2024,133,0,1
2024-06-17,Hoop Bleke Nelis,443.33,15.5,12.9,25,6,2024,134,0,1
2024-06-24,Hoop Bleke Nelis,303.46,19.285714285714285,1.1,26,6,2024,135,0,0
2024-07-01,Hoop Bleke Nelis,135.18,14.742857142857144,50.2,27,7,2024,136,0,1
2024-07-08,Hoop Bleke Nelis,744.77,16.428571428571427,28.0,28,7,2024,137,0,1
2024-07-15,Hoop Bleke Nelis,403.29,19.442857142857143,30.700000000000003,29,7,2024,138,0,1
2024-07-22,Hoop Bleke Nelis,472.28999999999996,17.857142857142858,11.6,30,7,2024,139,0,1
2024-07-29,Hoop Bleke Nelis,141.45,19.585714285714285,2.7,31,7,2024,140,0,0
2024-08-05,Hoop Bleke Nelis,194.12,19.571428571428573,6.8,32,8,2024,141,0,0
2024-08-12,Hoop Bleke Nelis,56.52,20.24285714285714,16.1,33,8,2024,142,1,1
2024-08-19,Hoop Bleke Nelis,321.84,17.857142857142858,26.0,34,8,2024,143,0,1
2024-08-26,Hoop Bleke Nelis,403.45,18.514285714285712,2.6,35,8,2024,144,0,0
2024-09-02,Hoop Bleke Nelis,276.86,20.228571428571428,16.3,36,9,2024,145,1,1
2024-09-09,Hoop Bleke Nelis,193.13,12.9,33.4,37,9,2024,146,0,1
2024-09-16,Hoop Bleke Nelis,208.18,16.685714285714287,1.1,38,9,2024,147,0,0
2024-09-23,Hoop Bleke Nelis,263.0,13.285714285714286,47.9,39,9,2024,148,0,1
2024-09-30,Hoop Bleke Nelis,115.11,10.728571428571428,39.2,40,9,2024,149,0,1
2024-10-07,Hoop Bleke Nelis,202.9,11.785714285714286,11.5,41,10,2024,150,0,1
2024-10-14,Hoop Bleke Nelis,105.21000000000001,13.3,7.1000000000000005,42,10,2024,151,0,0
2024-10-21,Hoop Bleke Nelis,148.07,12.428571428571429,12.5,43,10,2024,152,0,1
2024-10-28,Hoop Bleke Nelis,1572.98,11.4,4.8,44,10,2024,153,0,0
2024-11-04,Hoop Bleke Nelis,322.8,6.914285714285714,0.6,45,11,2024,154,0,0
2024-11-11,Hoop Bleke Nelis,237.53,9.314285714285715,13.2,46,11,2024,155,0,1
2024-11-18,Hoop Bleke Nelis,628.59,4.7,61.6,47,11,2024,156,0,1
2024-11-25,Hoop Bleke Nelis,168.06,6.871428571428571,23.0,48,11,2024,157,0,1
2024-12-02,Hoop Bleke Nelis,290.82,7.0,39.199999999999996,49,12,2024,158,0,1
2024-12-09,Hoop Bleke Nelis,441.21,4.8428571428571425,2.5,50,12,2024,159,0,0
2024-12-16,Hoop Bleke Nelis,1048.16,8.242857142857142,35.699999999999996,51,12,2024,160,0,1
2024-12-23,Hoop Bleke Nelis,127.06,5.914285714285714,2.5,52,12,2024,161,0,0
2024-12-30,Hoop Bleke Nelis,40.0,4.957142857142857,43.3,1,12,2024,162,0,1
2025-01-06,Hoop Bleke Nelis,171.28,3.542857142857143,18.7,2,1,2025,163,0,1
2025-01-13,Hoop Bleke Nelis,143.76,2.357142857142857,0.2,3,1,2025,164,0,0
2025-01-20,Hoop Bleke Nelis,244.3,3.257142857142857,17.8,4,1,2025,165,0,1
2025-01-27,Hoop Bleke Nelis,143.62,4.557142857142857,11.8,5,1,2025,166,0,1
2025-02-03,Hoop Bleke Nelis,150.03,3.1714285714285713,0.0,6,2,2025,167,0,0
2025-02-10,Hoop Bleke Nelis,396.96000000000004,1.5285714285714285,23.3,7,2,2025,168,0,1
2025-02-17,Hoop Bleke Nelis,102.03999999999999,5.271428571428571,6.5,8,2,2025,169,0,0
2025-02-24,Hoop Bleke Nelis,206.53,5.857142857142857,13.3,9,2,2025,170,0,1
2025-03-03,Hoop Bleke Nelis,299.14,7.042857142857143,0.0,10,3,2025,171,0,0
2025-03-10,Hoop Bleke Nelis,210.82,4.3,3.7,11,3,2025,172,0,0
2025-03-17,Hoop Bleke Nelis,346.32,9.185714285714285,3.5999999999999996,12,3,2025,173,0,0
2025-03-24,Hoop Bleke Nelis,358.4,8.242857142857144,1.4000000000000001,13,3,2025,174,0,0
2025-03-31,Hoop Bleke Nelis,332.16,9.757142857142856,0.0,14,3,2025,175,0,0
2025-04-07,Hoop Bleke Nelis,275.64,9.714285714285714,3.6,15,4,2025,176,0,0
2025-04-14,Hoop Bleke Nelis,147.52,10.700000000000001,6.199999999999999,16,4,2025,177,0,0
2025-04-21,Hoop Bleke Nelis,562.7,11.299999999999999,22.3,17,4,2025,178,0,1
2025-04-28,Hoop Bleke Nelis,298.4,14.62857142857143,0.7,18,4,2025,179,0,0
2025-05-05,Hoop Bleke Nelis,363.43,12.357142857142858,1.0,19,5,2025,180,0,0
2025-05-12,Hoop Bleke Nelis,805.54,14.457142857142857,0.3,20,5,2025,181,0,0
2025-05-19,Hoop Bleke Nelis,494.63,12.842857142857143,16.7,21,5,2025,182,0,1
2025-05-26,Hoop Bleke Nelis,320.72,15.271428571428572,32.6,22,5,2025,183,0,1
2025-06-02,Hoop Bleke Nelis,280.62,14.357142857142858,46.5,23,6,2025,184,0,1
2025-06-09,Hoop Bleke Nelis,336.36,17.771428571428572,8.9,24,6,2025,185,0,0
2025-06-16,Hoop Bleke Nelis,255.9,19.057142857142857,0.6,25,6,2025,186,0,0
2025-06-23,Hoop Bleke Nelis,325.74,19.17142857142857,10.799999999999999,26,6,2025,187,0,1
2025-06-30,Hoop Bleke Nelis,931.62,20.414285714285715,16.3,27,6,2025,188,1,1
2025-07-07,Hoop Bleke Nelis,348.5,17.785714285714285,11.4,28,7,2025,189,0,1
2025-07-14,Hoop Bleke Nelis,313.06,19.2,28.5,29,7,2025,190,0,1
2025-07-21,Hoop Bleke Nelis,211.68,18.514285714285712,31.4,30,7,2025,191,0,1
2025-07-28,Hoop Bleke Nelis,314.64,17.02857142857143,28.0,31,7,2025,192,0,1
2025-08-04,Hoop Bleke Nelis,206.06,17.957142857142856,10.1,32,8,2025,193,0,1
2025-08-11,Hoop Bleke Nelis,335.97,20.514285714285712,1.9,33,8,2025,194,1,0
2025-08-18,Hoop Bleke Nelis,155.84,16.614285714285714,2.0,34,8,2025,195,0,0
2025-08-25,Hoop Bleke Nelis,226.66,17.928571428571427,10.7,35,8,2025,196,0,1
2025-09-01,Hoop Bleke Nelis,211.48000000000002,17.685714285714287,9.299999999999999,36,9,2025,197,0,0
2025-09-08,Hoop Bleke Nelis,496.62,14.842857142857143,25.7,37,9,2025,198,0,1
2025-09-15,Hoop Bleke Nelis,206.99,16.728571428571428,42.4,38,9,2025,199,0,1
2025-09-22,Hoop Bleke Nelis,522.95,12.057142857142859,0.5,39,9,2025,200,0,0
2025-09-29,Hoop Bleke Nelis,415.9,12.042857142857143,56.3,40,9,2025,201,0,1
2025-10-06,Hoop Bleke Nelis,1072.99,14.328571428571427,2.4,41,10,2025,202,0,0
2025-10-13,Hoop Bleke Nelis,342.62,12.1,3.3000000000000003,42,10,2025,203,0,0
2025-10-20,Hoop Bleke Nelis,329.03,11.328571428571427,71.6,43,10,2025,204,0,1
2025-10-27,Hoop Bleke Nelis,94.77999999999999,10.757142857142856,39.6,44,10,2025,205,0,1
2025-11-03,Hoop Bleke Nelis,298.46999999999997,11.299999999999999,0.7,45,11,2025,206,0,0
2025-11-10,Hoop Bleke Nelis,451.89,9.742857142857144,26.5,46,11,2025,207,0,1
2025-11-17,Hoop Bleke Nelis,174.29,3.1,27.9,47,11,2025,208,0,1
2025-11-24,Hoop Bleke Nelis,166.59,5.871428571428572,5.8,48,11,2025,209,0,0
2025-12-01,Hoop Bleke Nelis,391.92,6.642857142857143,18.9,49,12,2025,210,0,1
2025-12-08,Hoop Bleke Nelis,259.53,9.442857142857141,5.3,50,12,2025,211,0,0
2025-12-15,Hoop Bleke Nelis,379.52,7.771428571428571,7.2,51,12,2025,212,0,0
2025-12-22,Hoop Bleke Nelis,98.41,1.5285714285714287,0.0,52,12,2025,213,0,0
2025-12-29,Hoop Bleke Nelis,152.47,2.9,32.800000000000004,1,12,2025,214,0,1
2026-01-05,Hoop Bleke Nelis,289.15,-0.7285714285714285,26.7,2,1,2026,215,0,1
2026-01-12,Hoop Bleke Nelis,87.52,6.171428571428572,15.700000000000001,3,1,2026,216,0,1
2026-01-19,Hoop Bleke Nelis,113.0,2.514285714285714,2.0,4,1,2026,217,0,0
2026-01-26,Hoop Bleke Nelis,148.05,2.242857142857143,10.3,5,1,2026,218,0,1
2026-02-02,Hoop Bleke Nelis,296.35,3.185714285714286,2.6,6,2,2026,219,0,0
2026-02-09,Hoop Bleke Nelis,97.28999999999999,3.6,0.0,7,2,2026,220,0,0
2021-11-22,Hoop BulleBier,131.88,5.014285714285714,19.599999999999998,47,11,2021,0,0,1
2021-11-29,Hoop BulleBier,114.84,5.071428571428571,31.599999999999998,48,11,2021,1,0,1
2021-12-06,Hoop BulleBier,731.34,4.214285714285714,20.9,49,12,2021,2,0,1
2021-12-13,Hoop BulleBier,39.42,8.042857142857143,1.9,50,12,2021,3,0,0
2021-12-20,Hoop BulleBier,0.0,1.1428571428571428,5.3,51,12,2021,4,0,0
2021-12-27,Hoop BulleBier,11.879999999999999,9.4,20.3,52,12,2021,5,0,1
2022-01-03,Hoop BulleBier,7.92,5.128571428571428,43.0,1,1,2022,6,0,1
2022-01-10,Hoop BulleBier,155.34,4.042857142857143,1.0,2,1,2022,7,0,0
2022-01-17,Hoop BulleBier,15.84,5.471428571428571,0.7,3,1,2022,8,0,0
2022-01-24,Hoop BulleBier,0.0,5.8,1.3,4,1,2022,9,0,0
2022-01-31,Hoop BulleBier,7.92,6.885714285714286,40.3,5,1,2022,10,0,1
2022-02-07,Hoop BulleBier,11.88,6.142857142857143,6.4,6,2,2022,11,0,0
2022-02-14,Hoop BulleBier,235.84,7.942857142857143,58.9,7,2,2022,12,0,1
2022-02-21,Hoop BulleBier,7.92,5.642857142857143,19.0,8,2,2022,13,0,1
2022-02-28,Hoop BulleBier,11.88,3.7285714285714286,2.8,9,2,2022,14,0,0
2022-03-07,Hoop BulleBier,11.88,7.185714285714285,0.5,10,3,2022,15,0,0
2022-03-14,Hoop BulleBier,200.0,7.971428571428571,1.7,11,3,2022,16,0,0
2022-03-21,Hoop BulleBier,11.879999999999999,9.157142857142857,0.39999999999999997,12,3,2022,17,0,0
2022-03-28,Hoop BulleBier,120.0,4.742857142857143,25.2,13,3,2022,18,0,1
2022-04-04,Hoop BulleBier,243.56,7.6000000000000005,39.0,14,4,2022,19,0,1
2022-04-11,Hoop BulleBier,303.76,10.671428571428573,0.2,15,4,2022,20,0,0
2022-04-18,Hoop BulleBier,19.8,11.914285714285713,0.1,16,4,2022,21,0,0
2022-04-25,Hoop BulleBier,0.0,8.557142857142857,3.6999999999999997,17,4,2022,22,0,0
2022-05-02,Hoop BulleBier,39.6,11.157142857142857,2.0999999999999996,18,5,2022,23,0,0
2022-05-09,Hoop BulleBier,371.28000000000003,14.37142857142857,5.9,19,5,2022,24,0,0
2022-05-16,Hoop BulleBier,83.76,15.757142857142856,24.300000000000004,20,5,2022,25,0,1
2022-05-23,Hoop BulleBier,0.0,13.185714285714285,14.7,21,5,2022,26,0,1
2022-05-30,Hoop BulleBier,415.44,13.285714285714286,28.9,22,5,2022,27,0,1
2022-06-06,Hoop BulleBier,139.6,15.057142857142859,24.9,23,6,2022,28,0,1
2022-06-13,Hoop BulleBier,147.92000000000002,16.67142857142857,4.7,24,6,2022,29,0,0
2022-06-20,Hoop BulleBier,158.79999999999998,17.428571428571427,29.8,25,6,2022,30,0,1
2022-06-27,Hoop BulleBier,35.64,17.057142857142857,24.7,26,6,2022,31,0,1
2022-07-04,Hoop BulleBier,51.48,16.214285714285715,2.5,27,7,2022,32,0,0
2022-07-11,Hoop BulleBier,299.8,17.75714285714286,0.6,28,7,2022,33,0,0
2022-07-18,Hoop BulleBier,247.52,20.900000000000002,12.9,29,7,2022,34,1,1
2022-07-25,Hoop BulleBier,123.76,17.742857142857144,11.2,30,7,2022,35,0,1
2022-08-01,Hoop BulleBier,23.76,18.357142857142858,0.7,31,8,2022,36,0,0
2022-08-08,Hoop BulleBier,-52.08,21.642857142857142,0.8,32,8,2022,37,1,0
2022-08-15,Hoop BulleBier,55.84,19.542857142857144,23.3,33,8,2022,38,0,1
2022-08-22,Hoop BulleBier,535.64,19.542857142857144,5.9,34,8,2022,39,0,0
2022-08-29,Hoop BulleBier,31.68,18.385714285714283,0.4,35,8,2022,40,0,0
2022-09-05,Hoop BulleBier,87.92,17.814285714285713,33.300000000000004,36,9,2022,41,0,1
2022-09-12,Hoop BulleBier,343.96,14.799999999999999,22.1,37,9,2022,42,0,1
2022-09-19,Hoop BulleBier,63.76,12.5,6.4,38,9,2022,43,0,0
2022-09-26,Hoop BulleBier,51.68,11.242857142857144,45.6,39,9,2022,44,0,1
2022-10-03,Hoop BulleBier,0.0,13.299999999999999,3.8000000000000003,40,10,2022,45,0,0
2022-10-10,Hoop BulleBier,399.0,11.757142857142856,13.2,41,10,2022,46,0,1
2022-10-17,Hoop BulleBier,7.92,13.271428571428572,21.3,42,10,2022,47,0,1
2022-10-24,Hoop BulleBier,367.32,14.885714285714286,11.5,43,10,2022,48,0,1
2022-10-31,Hoop BulleBier,39.8,11.485714285714286,24.0,44,10,2022,49,0,1
2022-11-07,Hoop BulleBier,39.8,10.814285714285715,12.4,45,11,2022,50,0,1
2022-11-14,Hoop BulleBier,20.0,6.085714285714286,35.4,46,11,2022,51,0,1
2022-11-21,Hoop BulleBier,371.88,7.028571428571429,25.6,47,11,2022,52,0,1
2022-11-28,Hoop BulleBier,83.56,4.485714285714286,4.1,48,11,2022,53,0,0
2022-12-05,Hoop BulleBier,359.6,2.0714285714285716,10.0,49,12,2022,54,0,0
2022-12-12,Hoop BulleBier,55.64,-2.3000000000000003,2.9,50,12,2022,55,0,0
2022-12-19,Hoop BulleBier,311.88,7.814285714285715,27.299999999999997,51,12,2022,56,0,1
2022-12-26,Hoop BulleBier,79.8,9.171428571428573,36.5,52,12,2022,57,0,1
2023-01-02,Hoop BulleBier,40.0,8.9,23.299999999999997,1,1,2023,58,0,1
2023-01-09,Hoop BulleBier,287.92,7.914285714285714,72.2,2,1,2023,59,0,1
2023-01-16,Hoop BulleBier,640.0,1.3571428571428572,38.3,3,1,2023,60,0,1
2023-01-23,Hoop BulleBier,3.96,2.942857142857143,3.4,4,1,2023,61,0,0
2023-01-30,Hoop BulleBier,3.96,7.385714285714286,11.6,5,1,2023,62,0,1
2023-02-06,Hoop BulleBier,71.88,3.3857142857142857,0.2,6,2,2023,63,0,0
2023-02-13,Hoop BulleBier,11.879999999999999,7.1571428571428575,16.7,7,2,2023,64,0,1
2023-02-20,Hoop BulleBier,0.0,5.857142857142857,5.999999999999999,8,2,2023,65,0,0
2023-02-27,Hoop BulleBier,295.44,3.4857142857142853,4.7,9,2,2023,66,0,0
2023-03-06,Hoop BulleBier,315.84,2.557142857142857,38.9,10,3,2023,67,0,1
2023-03-13,Hoop BulleBier,39.8,8.885714285714286,18.599999999999998,11,3,2023,68,0,1
2023-03-20,Hoop BulleBier,47.92,9.342857142857143,28.7,12,3,2023,69,0,1
2023-03-27,Hoop BulleBier,11.88,7.885714285714286,29.499999999999996,13,3,2023,70,0,1
2023-04-03,Hoop BulleBier,383.76000000000005,6.7,7.5,14,4,2023,71,0,0
2023-04-10,Hoop BulleBier,11.88,8.814285714285713,27.5,15,4,2023,72,0,1
2023-04-17,Hoop BulleBier,79.6,9.642857142857142,37.8,16,4,2023,73,0,1
2023-04-24,Hoop BulleBier,343.56,8.442857142857143,16.4,17,4,2023,74,0,1
2023-05-01,Hoop BulleBier,67.52,12.071428571428571,27.0,18,5,2023,75,0,1
2023-05-08,Hoop BulleBier,27.72,13.842857142857143,26.7,19,5,2023,76,0,1
2023-05-15,Hoop BulleBier,20.0,11.757142857142856,1.7,20,5,2023,77,0,0
2023-05-22,Hoop BulleBier,391.88,13.042857142857143,26.7,21,5,2023,78,0,1
2023-05-29,Hoop BulleBier,67.92,13.428571428571429,0.8,22,5,2023,79,0,0
2023-06-05,Hoop BulleBier,15.84,17.62857142857143,0.0,23,6,2023,80,0,0
2023-06-12,Hoop BulleBier,119.4,20.614285714285717,0.4,24,6,2023,81,1,0
2023-06-19,Hoop BulleBier,375.64,20.485714285714288,4.4,25,6,2023,82,1,0
2023-06-26,Hoop BulleBier,71.68,17.428571428571427,14.7,26,6,2023,83,0,1
2023-07-03,Hoop BulleBier,63.76,18.400000000000002,46.699999999999996,27,7,2023,84,0,1
2023-07-10,Hoop BulleBier,607.92,18.914285714285715,11.6,28,7,2023,85,0,1
2023-07-17,Hoop BulleBier,59.8,16.714285714285715,24.599999999999998,29,7,2023,86,0,1
2023-07-24,Hoop BulleBier,83.76,17.071428571428573,33.8,30,7,2023,87,0,1
2023-07-31,Hoop BulleBier,0.0,16.2,61.599999999999994,31,7,2023,88,0,1
2023-08-07,Hoop BulleBier,59.800000000000004,17.271428571428572,13.399999999999999,32,8,2023,89,0,1
2023-08-14,Hoop BulleBier,67.92,19.099999999999998,4.6,33,8,2023,90,0,0
2023-08-21,Hoop BulleBier,340.0,17.685714285714287,16.3,34,8,2023,91,0,1
2023-08-28,Hoop BulleBier,55.64,15.671428571428573,23.599999999999998,35,8,2023,92,0,1
2023-09-04,Hoop BulleBier,35.84,21.314285714285713,0.0,36,9,2023,93,1,0
2023-09-11,Hoop BulleBier,39.8,17.9,12.3,37,9,2023,94,0,1
2023-09-18,Hoop BulleBier,47.92,15.814285714285715,47.3,38,9,2023,95,0,1
2023-09-25,Hoop BulleBier,343.76,16.74285714285714,1.9000000000000001,39,9,2023,96,0,0
2023-10-02,Hoop BulleBier,111.08,16.75714285714286,3.4,40,10,2023,97,0,0
2023-10-09,Hoop BulleBier,7.92,14.985714285714286,63.0,41,10,2023,98,0,1
2023-10-16,Hoop BulleBier,20.200000000000003,11.0,41.400000000000006,42,10,2023,99,0,1
2023-10-23,Hoop BulleBier,271.88,10.385714285714286,49.8,43,10,2023,100,0,1
2023-10-30,Hoop BulleBier,59.8,10.285714285714286,59.0,44,10,2023,101,0,1
2023-11-06,Hoop BulleBier,323.96,8.4,33.800000000000004,45,11,2023,102,0,1
2023-11-13,Hoop BulleBier,11.879999999999999,9.028571428571428,38.4,46,11,2023,103,0,1
2023-11-20,Hoop BulleBier,51.88,7.642857142857143,9.399999999999999,47,11,2023,104,0,0
2023-11-27,Hoop BulleBier,371.48,0.8714285714285716,31.0,48,11,2023,105,0,1
2023-12-04,Hoop BulleBier,85.8,4.014285714285714,31.299999999999997,49,12,2023,106,0,1
2023-12-11,Hoop BulleBier,479.19,7.471428571428571,10.9,50,12,2023,107,0,1
2023-12-18,Hoop BulleBier,434.05,9.271428571428572,50.0,51,12,2023,108,0,1
2023-12-25,Hoop BulleBier,60.79,8.785714285714286,34.0,52,12,2023,109,0,1
2024-01-01,Hoop BulleBier,44.95,6.142857142857143,41.3,1,1,2024,110,0,1
2024-01-08,Hoop BulleBier,328.38,0.09999999999999996,4.3,2,1,2024,111,0,0
2024-01-15,Hoop BulleBier,62.900000000000006,1.0285714285714287,7.8999999999999995,3,1,2024,112,0,0
2024-01-22,Hoop BulleBier,103.16,7.085714285714286,19.2,4,1,2024,113,0,1
2024-01-29,Hoop BulleBier,315.18,7.799999999999999,10.4,5,1,2024,114,0,1
2024-02-05,Hoop BulleBier,61.12,7.6,45.099999999999994,6,2,2024,115,0,1
2024-02-12,Hoop BulleBier,8.91,9.142857142857142,50.599999999999994,7,2,2024,116,0,1
2024-02-19,Hoop BulleBier,343.23,7.228571428571429,28.9,8,2,2024,117,0,1
2024-02-26,Hoop BulleBier,55.18,7.114285714285714,17.6,9,2,2024,118,0,1
2024-03-04,Hoop BulleBier,358.48,6.428571428571429,0.8,10,3,2024,119,0,0
2024-03-11,Hoop BulleBier,37.49,9.585714285714285,16.5,11,3,2024,120,0,1
2024-03-18,Hoop BulleBier,40.0,8.828571428571427,17.4,12,3,2024,121,0,1
2024-03-25,Hoop BulleBier,357.75,8.914285714285715,14.2,13,3,2024,122,0,1
2024-04-01,Hoop BulleBier,47.92,12.185714285714285,32.0,14,4,2024,123,0,1
2024-04-08,Hoop BulleBier,11.88,12.657142857142857,5.5,15,4,2024,124,0,0
2024-04-15,Hoop BulleBier,27.72,7.171428571428571,49.7,16,4,2024,125,0,1
2024-04-22,Hoop BulleBier,43.760000000000005,7.428571428571429,19.1,17,4,2024,126,0,1
2024-04-29,Hoop BulleBier,631.88,13.942857142857141,26.7,18,4,2024,127,0,1
2024-05-06,Hoop BulleBier,99.8,14.0,1.5,19,5,2024,128,0,0
2024-05-13,Hoop BulleBier,7.92,16.9,22.3,20,5,2024,129,0,1
2024-05-20,Hoop BulleBier,315.84,15.485714285714284,61.9,21,5,2024,130,0,1
2024-05-27,Hoop BulleBier,71.88,14.4,48.6,22,5,2024,131,0,1
2024-06-03,Hoop BulleBier,83.56,13.200000000000001,11.8,23,6,2024,132,0,1
2024-06-10,Hoop BulleBier,75.64,12.814285714285713,59.599999999999994,24,6,2024,133,0,1
2024-06-17,Hoop BulleBier,387.92,15.5,12.9,25,6,2024,134,0,1
2024-06-24,Hoop BulleBier,19.8,19.285714285714285,1.1,26,6,2024,135,0,0
2024-07-01,Hoop BulleBier,307.92,14.742857142857144,50.2,27,7,2024,136,0,1
2024-07-08,Hoop BulleBier,71.67999999999999,16.428571428571427,28.0,28,7,2024,137,0,1
2024-07-15,Hoop BulleBier,511.68,19.442857142857143,30.700000000000003,29,7,2024,138,0,1
2024-07-22,Hoop BulleBier,331.88,17.857142857142858,11.6,30,7,2024,139,0,1
2024-07-29,Hoop BulleBier,51.88,19.585714285714285,2.7,31,7,2024,140,0,0
2024-08-05,Hoop BulleBier,99.6,19.571428571428573,6.8,32,8,2024,141,0,0
2024-08-12,Hoop BulleBier,0.0,20.24285714285714,16.1,33,8,2024,142,1,1
2024-08-19,Hoop BulleBier,31.68,17.857142857142858,26.0,34,8,2024,143,0,1
2024-08-26,Hoop BulleBier,31.68,18.514285714285712,2.6,35,8,2024,144,0,0
2024-09-02,Hoop BulleBier,23.759999999999998,20.228571428571428,16.3,36,9,2024,145,1,1
2024-09-09,Hoop BulleBier,7.92,12.9,33.4,37,9,2024,146,0,1
2024-09-16,Hoop BulleBier,91.88,16.685714285714287,1.1,38,9,2024,147,0,0
